script_id,strategy,repetition,turn,question,target_fact_id,agent_response,ground_truth
tech_01,rolling_summary,3,10,Are third-party plugin failures excluded from warranty coverage?,F4,I don't know,"[""Third-party plugin failures are excluded from warranty coverage"", ""Warranty coverage does not include external plugin failures"", ""Warranty coverage excludes third-party plugin failures.""]"
tech_01,rolling_summary,3,15,Where is the affected deployment hosted?,F6,The conversation history does not specify the location of the affected deployment.,"[""The Frankfurt data center"", ""The deployment hosted in Frankfurt"", ""The affected deployment is hosted in the Frankfurt data center.""]"
tech_01,rolling_summary,3,20,What does the customer plan to renew next quarter?,F7,The customer plans to renew their account next quarter.,"[""The customer plans to renew the support agreement next quarter"", ""A support agreement renewal is planned for next quarter""]"
tech_01,rolling_summary,3,25,What is the temporary workaround?,F8,Restarting the authentication service every six hours to restore access temporarily.,"[""Restarting the authentication service every six hours"", ""A six-hour authentication service restart workaround"", ""The temporary workaround is restarting the authentication service every six hours.""]"
tech_01,rolling_summary,4,5,Which version of the OrionDesk ticketing platform is the customer using?,F1,I don't know,"[""OrionDesk version 5.4.2"", ""Version 5.4.2 of the OrionDesk platform"", ""The customer uses the OrionDesk ticketing platform version 5.4.2.""]"
tech_01,rolling_summary,4,10,Are third-party plugin failures excluded from warranty coverage?,F4,I don't know,"[""Third-party plugin failures are excluded from warranty coverage"", ""Warranty coverage does not include external plugin failures"", ""Warranty coverage excludes third-party plugin failures.""]"
tech_01,rolling_summary,4,15,Where is the affected deployment hosted?,F6,I don't know,"[""The Frankfurt data center"", ""The deployment hosted in Frankfurt"", ""The affected deployment is hosted in the Frankfurt data center.""]"
tech_01,rolling_summary,4,20,What does the customer plan to renew next quarter?,F7,I don't know,"[""The customer plans to renew the support agreement next quarter"", ""A support agreement renewal is planned for next quarter""]"
tech_01,rolling_summary,4,25,What is the temporary workaround?,F8,Restarting the authentication service restores access for around five to six hours before failures start again.,"[""Restarting the authentication service every six hours"", ""A six-hour authentication service restart workaround"", ""The temporary workaround is restarting the authentication service every six hours.""]"
tech_01,hierarchical,0,5,Which version of the OrionDesk ticketing platform is the customer using?,F1,I don't know,"[""OrionDesk version 5.4.2"", ""Version 5.4.2 of the OrionDesk platform"", ""The customer uses the OrionDesk ticketing platform version 5.4.2.""]"
tech_01,hierarchical,0,10,Are third-party plugin failures excluded from warranty coverage?,F4,I don't know,"[""Third-party plugin failures are excluded from warranty coverage"", ""Warranty coverage does not include external plugin failures"", ""Warranty coverage excludes third-party plugin failures.""]"
tech_01,hierarchical,0,15,Where is the affected deployment hosted?,F6,I don't know,"[""The Frankfurt data center"", ""The deployment hosted in Frankfurt"", ""The affected deployment is hosted in the Frankfurt data center.""]"
tech_01,hierarchical,0,20,What does the customer plan to renew next quarter?,F7,I don't know,"[""The customer plans to renew the support agreement next quarter"", ""A support agreement renewal is planned for next quarter""]"
tech_01,hierarchical,0,25,What is the temporary workaround?,F8,Restart the authentication service every six hours until engineering validates a permanent fix.,"[""Restarting the authentication service every six hours"", ""A six-hour authentication service restart workaround"", ""The temporary workaround is restarting the authentication service every six hours.""]"
tech_01,hierarchical,1,5,Which version of the OrionDesk ticketing platform is the customer using?,F1,I don't know,"[""OrionDesk version 5.4.2"", ""Version 5.4.2 of the OrionDesk platform"", ""The customer uses the OrionDesk ticketing platform version 5.4.2.""]"
tech_01,hierarchical,1,10,Are third-party plugin failures excluded from warranty coverage?,F4,I don't know,"[""Third-party plugin failures are excluded from warranty coverage"", ""Warranty coverage does not include external plugin failures"", ""Warranty coverage excludes third-party plugin failures.""]"
tech_01,hierarchical,1,15,Where is the affected deployment hosted?,F6,The affected deployment is hosted in Europe.,"[""The Frankfurt data center"", ""The deployment hosted in Frankfurt"", ""The affected deployment is hosted in the Frankfurt data center.""]"
tech_01,hierarchical,1,20,What does the customer plan to renew next quarter?,F7,The customer plans to renew their account or contract next quarter.,"[""The customer plans to renew the support agreement next quarter"", ""A support agreement renewal is planned for next quarter""]"
tech_01,hierarchical,1,25,What is the temporary workaround?,F8,Restart the authentication service every six hours to temporarily restore access and mitigate failures.,"[""Restarting the authentication service every six hours"", ""A six-hour authentication service restart workaround"", ""The temporary workaround is restarting the authentication service every six hours.""]"
tech_01,hierarchical,2,5,Which version of the OrionDesk ticketing platform is the customer using?,F1,I don't know,"[""OrionDesk version 5.4.2"", ""Version 5.4.2 of the OrionDesk platform"", ""The customer uses the OrionDesk ticketing platform version 5.4.2.""]"
tech_01,hierarchical,2,10,Are third-party plugin failures excluded from warranty coverage?,F4,I don't know,"[""Third-party plugin failures are excluded from warranty coverage"", ""Warranty coverage does not include external plugin failures"", ""Warranty coverage excludes third-party plugin failures.""]"
tech_01,hierarchical,2,15,Where is the affected deployment hosted?,F6,The affected deployment is hosted in Europe.,"[""The Frankfurt data center"", ""The deployment hosted in Frankfurt"", ""The affected deployment is hosted in the Frankfurt data center.""]"
tech_01,hierarchical,2,20,What does the customer plan to renew next quarter?,F7,The customer plans to renew their support or service agreement next quarter.,"[""The customer plans to renew the support agreement next quarter"", ""A support agreement renewal is planned for next quarter""]"
tech_01,hierarchical,2,25,What is the temporary workaround?,F8,Restart the authentication service every six hours until engineering validates a permanent fix.,"[""Restarting the authentication service every six hours"", ""A six-hour authentication service restart workaround"", ""The temporary workaround is restarting the authentication service every six hours.""]"
tech_01,hierarchical,3,5,Which version of the OrionDesk ticketing platform is the customer using?,F1,I don't know,"[""OrionDesk version 5.4.2"", ""Version 5.4.2 of the OrionDesk platform"", ""The customer uses the OrionDesk ticketing platform version 5.4.2.""]"
tech_01,hierarchical,3,10,Are third-party plugin failures excluded from warranty coverage?,F4,I don't know,"[""Third-party plugin failures are excluded from warranty coverage"", ""Warranty coverage does not include external plugin failures"", ""Warranty coverage excludes third-party plugin failures.""]"
tech_01,hierarchical,3,15,Where is the affected deployment hosted?,F6,The affected deployment location is not specified in the conversation history.,"[""The Frankfurt data center"", ""The deployment hosted in Frankfurt"", ""The affected deployment is hosted in the Frankfurt data center.""]"
tech_01,hierarchical,3,20,What does the customer plan to renew next quarter?,F7,I don't know,"[""The customer plans to renew the support agreement next quarter"", ""A support agreement renewal is planned for next quarter""]"
tech_01,hierarchical,3,25,What is the temporary workaround?,F8,Restart the authentication service every six hours until engineering validates a permanent fix.,"[""Restarting the authentication service every six hours"", ""A six-hour authentication service restart workaround"", ""The temporary workaround is restarting the authentication service every six hours.""]"
tech_01,hierarchical,4,5,Which version of the OrionDesk ticketing platform is the customer using?,F1,I don't know,"[""OrionDesk version 5.4.2"", ""Version 5.4.2 of the OrionDesk platform"", ""The customer uses the OrionDesk ticketing platform version 5.4.2.""]"
tech_01,hierarchical,4,10,Are third-party plugin failures excluded from warranty coverage?,F4,I don't know,"[""Third-party plugin failures are excluded from warranty coverage"", ""Warranty coverage does not include external plugin failures"", ""Warranty coverage excludes third-party plugin failures.""]"
tech_01,hierarchical,4,15,Where is the affected deployment hosted?,F6,The affected deployment is hosted in Europe.,"[""The Frankfurt data center"", ""The deployment hosted in Frankfurt"", ""The affected deployment is hosted in the Frankfurt data center.""]"
tech_01,hierarchical,4,20,What does the customer plan to renew next quarter?,F7,The customer plans to renew their support or service agreement next quarter.,"[""The customer plans to renew the support agreement next quarter"", ""A support agreement renewal is planned for next quarter""]"
tech_01,hierarchical,4,25,What is the temporary workaround?,F8,Restarting the authentication service every six hours until a permanent fix is validated.,"[""Restarting the authentication service every six hours"", ""A six-hour authentication service restart workaround"", ""The temporary workaround is restarting the authentication service every six hours.""]"
tech_01,rag,0,5,Which version of the OrionDesk ticketing platform is the customer using?,F1,I don't know,"[""OrionDesk version 5.4.2"", ""Version 5.4.2 of the OrionDesk platform"", ""The customer uses the OrionDesk ticketing platform version 5.4.2.""]"
tech_01,rag,0,10,Are third-party plugin failures excluded from warranty coverage?,F4,I don't know,"[""Third-party plugin failures are excluded from warranty coverage"", ""Warranty coverage does not include external plugin failures"", ""Warranty coverage excludes third-party plugin failures.""]"
tech_01,rag,0,15,Where is the affected deployment hosted?,F6,The affected deployment is hosted in Europe.,"[""The Frankfurt data center"", ""The deployment hosted in Frankfurt"", ""The affected deployment is hosted in the Frankfurt data center.""]"
tech_01,rag,0,20,What does the customer plan to renew next quarter?,F7,I don't know,"[""The customer plans to renew the support agreement next quarter"", ""A support agreement renewal is planned for next quarter""]"
tech_01,rag,0,25,What is the temporary workaround?,F8,Restarting the authentication service every six hours is the temporary workaround until a permanent fix is validated.,"[""Restarting the authentication service every six hours"", ""A six-hour authentication service restart workaround"", ""The temporary workaround is restarting the authentication service every six hours.""]"
tech_01,rag,1,5,Which version of the OrionDesk ticketing platform is the customer using?,F1,I don't know,"[""OrionDesk version 5.4.2"", ""Version 5.4.2 of the OrionDesk platform"", ""The customer uses the OrionDesk ticketing platform version 5.4.2.""]"
tech_01,rag,1,10,Are third-party plugin failures excluded from warranty coverage?,F4,I don't know,"[""Third-party plugin failures are excluded from warranty coverage"", ""Warranty coverage does not include external plugin failures"", ""Warranty coverage excludes third-party plugin failures.""]"
tech_01,rag,1,15,Where is the affected deployment hosted?,F6,The affected deployment is hosted in Europe.,"[""The Frankfurt data center"", ""The deployment hosted in Frankfurt"", ""The affected deployment is hosted in the Frankfurt data center.""]"
tech_01,rag,1,20,What does the customer plan to renew next quarter?,F7,The conversation does not specify what the customer plans to renew next quarter.,"[""The customer plans to renew the support agreement next quarter"", ""A support agreement renewal is planned for next quarter""]"
tech_01,rag,1,25,What is the temporary workaround?,F8,Restarting the authentication service every six hours to temporarily restore access and prevent login failures.,"[""Restarting the authentication service every six hours"", ""A six-hour authentication service restart workaround"", ""The temporary workaround is restarting the authentication service every six hours.""]"
tech_01,rag,2,5,Which version of the OrionDesk ticketing platform is the customer using?,F1,I don't know,"[""OrionDesk version 5.4.2"", ""Version 5.4.2 of the OrionDesk platform"", ""The customer uses the OrionDesk ticketing platform version 5.4.2.""]"
tech_01,rag,2,10,Are third-party plugin failures excluded from warranty coverage?,F4,I don't know,"[""Third-party plugin failures are excluded from warranty coverage"", ""Warranty coverage does not include external plugin failures"", ""Warranty coverage excludes third-party plugin failures.""]"
tech_01,rag,2,15,Where is the affected deployment hosted?,F6,The affected deployment is hosted in Europe.,"[""The Frankfurt data center"", ""The deployment hosted in Frankfurt"", ""The affected deployment is hosted in the Frankfurt data center.""]"
tech_01,rag,2,20,What does the customer plan to renew next quarter?,F7,The customer plans to renew their account or service next quarter.,"[""The customer plans to renew the support agreement next quarter"", ""A support agreement renewal is planned for next quarter""]"
tech_01,rag,2,25,What is the temporary workaround?,F8,Restarting the authentication service every six hours is the temporary workaround.,"[""Restarting the authentication service every six hours"", ""A six-hour authentication service restart workaround"", ""The temporary workaround is restarting the authentication service every six hours.""]"
tech_01,rag,3,5,Which version of the OrionDesk ticketing platform is the customer using?,F1,I don't know,"[""OrionDesk version 5.4.2"", ""Version 5.4.2 of the OrionDesk platform"", ""The customer uses the OrionDesk ticketing platform version 5.4.2.""]"
tech_01,rag,3,10,Are third-party plugin failures excluded from warranty coverage?,F4,I don't know,"[""Third-party plugin failures are excluded from warranty coverage"", ""Warranty coverage does not include external plugin failures"", ""Warranty coverage excludes third-party plugin failures.""]"
tech_01,rag,3,15,Where is the affected deployment hosted?,F6,The affected deployment is hosted in Europe.,"[""The Frankfurt data center"", ""The deployment hosted in Frankfurt"", ""The affected deployment is hosted in the Frankfurt data center.""]"
tech_01,rag,3,20,What does the customer plan to renew next quarter?,F7,I don't know,"[""The customer plans to renew the support agreement next quarter"", ""A support agreement renewal is planned for next quarter""]"
tech_01,rag,3,25,What is the temporary workaround?,F8,Extending the workaround interval to eight hours is the temporary workaround discussed.,"[""Restarting the authentication service every six hours"", ""A six-hour authentication service restart workaround"", ""The temporary workaround is restarting the authentication service every six hours.""]"
tech_01,rag,4,5,Which version of the OrionDesk ticketing platform is the customer using?,F1,I don't know,"[""OrionDesk version 5.4.2"", ""Version 5.4.2 of the OrionDesk platform"", ""The customer uses the OrionDesk ticketing platform version 5.4.2.""]"
tech_01,rag,4,10,Are third-party plugin failures excluded from warranty coverage?,F4,I don't know,"[""Third-party plugin failures are excluded from warranty coverage"", ""Warranty coverage does not include external plugin failures"", ""Warranty coverage excludes third-party plugin failures.""]"
tech_01,rag,4,15,Where is the affected deployment hosted?,F6,The affected deployment is hosted in Europe.,"[""The Frankfurt data center"", ""The deployment hosted in Frankfurt"", ""The affected deployment is hosted in the Frankfurt data center.""]"
tech_01,rag,4,20,What does the customer plan to renew next quarter?,F7,The customer plans to renew their service or contract next quarter.,"[""The customer plans to renew the support agreement next quarter"", ""A support agreement renewal is planned for next quarter""]"
tech_01,rag,4,25,What is the temporary workaround?,F8,Restart the authentication service every six hours to prevent login failures until a permanent fix is validated.,"[""Restarting the authentication service every six hours"", ""A six-hour authentication service restart workaround"", ""The temporary workaround is restarting the authentication service every six hours.""]"
tech_02,baseline,0,5,Which version of NimbusBackup Enterprise is the client running?,F1,I don't know,"[""NimbusBackup Enterprise version 9.1"", ""Version 9.1 of NimbusBackup Enterprise"", ""The client runs NimbusBackup Enterprise version 9.1.""]"
tech_02,baseline,0,10,For which devices are hardware replacements covered?,F4,I don't know,"[""Hardware replacements require an active warranty"", ""Only devices under active warranty are covered for replacement"", ""Hardware replacements are covered only for devices under active warranty.""]"
tech_02,baseline,0,15,Where is the storage cluster located?,F6,I don't know,"[""The Singapore region"", ""The storage cluster located in Singapore"", ""The storage cluster involved is located in the Singapore region.""]"
tech_02,baseline,0,20,What did the customer postpone until the stability issue is resolved?,F7,Future infrastructure changes were postponed until the stability issue is resolved.,"[""The customer postponed migration plans until the issue is resolved"", ""Migration plans have been delayed pending stability improvements"", ""The customer postponed migration plans until the stability issue is resolved.""]"
tech_02,baseline,0,25,What did support temporarily disable to reduce corruption incidents?,F8,Advanced compression was temporarily disabled to reduce corruption incidents.,"[""Archive compression was temporarily disabled"", ""Support disabled compression to reduce corruption incidents"", ""Support temporarily disabled archive compression to reduce corruption incidents.""]"
tech_02,baseline,1,5,Which version of NimbusBackup Enterprise is the client running?,F1,I don't know,"[""NimbusBackup Enterprise version 9.1"", ""Version 9.1 of NimbusBackup Enterprise"", ""The client runs NimbusBackup Enterprise version 9.1.""]"
tech_02,baseline,1,10,For which devices are hardware replacements covered?,F4,I don't know,"[""Hardware replacements require an active warranty"", ""Only devices under active warranty are covered for replacement"", ""Hardware replacements are covered only for devices under active warranty.""]"
tech_02,baseline,1,15,Where is the storage cluster located?,F6,I don't know,"[""The Singapore region"", ""The storage cluster located in Singapore"", ""The storage cluster involved is located in the Singapore region.""]"
tech_02,baseline,1,20,What did the customer postpone until the stability issue is resolved?,F7,Future infrastructure changes were postponed until the stability issue caused by firmware is resolved.,"[""The customer postponed migration plans until the issue is resolved"", ""Migration plans have been delayed pending stability improvements"", ""The customer postponed migration plans until the stability issue is resolved.""]"
tech_02,baseline,1,25,What did support temporarily disable to reduce corruption incidents?,F8,Advanced compression was temporarily disabled to reduce corruption incidents.,"[""Archive compression was temporarily disabled"", ""Support disabled compression to reduce corruption incidents"", ""Support temporarily disabled archive compression to reduce corruption incidents.""]"
tech_02,baseline,2,5,Which version of NimbusBackup Enterprise is the client running?,F1,I don't know,"[""NimbusBackup Enterprise version 9.1"", ""Version 9.1 of NimbusBackup Enterprise"", ""The client runs NimbusBackup Enterprise version 9.1.""]"
tech_02,baseline,2,10,For which devices are hardware replacements covered?,F4,I don't know,"[""Hardware replacements require an active warranty"", ""Only devices under active warranty are covered for replacement"", ""Hardware replacements are covered only for devices under active warranty.""]"
tech_02,baseline,2,15,Where is the storage cluster located?,F6,I don't know,"[""The Singapore region"", ""The storage cluster located in Singapore"", ""The storage cluster involved is located in the Singapore region.""]"
tech_02,baseline,2,20,What did the customer postpone until the stability issue is resolved?,F7,Future infrastructure changes.,"[""The customer postponed migration plans until the issue is resolved"", ""Migration plans have been delayed pending stability improvements"", ""The customer postponed migration plans until the stability issue is resolved.""]"
tech_02,baseline,2,25,What did support temporarily disable to reduce corruption incidents?,F8,Advanced compression was temporarily disabled to reduce corruption incidents.,"[""Archive compression was temporarily disabled"", ""Support disabled compression to reduce corruption incidents"", ""Support temporarily disabled archive compression to reduce corruption incidents.""]"
tech_02,baseline,3,5,Which version of NimbusBackup Enterprise is the client running?,F1,I don't know,"[""NimbusBackup Enterprise version 9.1"", ""Version 9.1 of NimbusBackup Enterprise"", ""The client runs NimbusBackup Enterprise version 9.1.""]"
tech_02,baseline,3,10,For which devices are hardware replacements covered?,F4,I don't know,"[""Hardware replacements require an active warranty"", ""Only devices under active warranty are covered for replacement"", ""Hardware replacements are covered only for devices under active warranty.""]"
tech_02,baseline,3,15,Where is the storage cluster located?,F6,I don't know,"[""The Singapore region"", ""The storage cluster located in Singapore"", ""The storage cluster involved is located in the Singapore region.""]"
tech_02,baseline,3,20,What did the customer postpone until the stability issue is resolved?,F7,Future infrastructure changes were postponed by the account team until the stability issue is resolved.,"[""The customer postponed migration plans until the issue is resolved"", ""Migration plans have been delayed pending stability improvements"", ""The customer postponed migration plans until the stability issue is resolved.""]"
tech_02,baseline,3,25,What did support temporarily disable to reduce corruption incidents?,F8,Advanced compression was temporarily disabled to reduce corruption incidents.,"[""Archive compression was temporarily disabled"", ""Support disabled compression to reduce corruption incidents"", ""Support temporarily disabled archive compression to reduce corruption incidents.""]"
tech_02,baseline,4,5,Which version of NimbusBackup Enterprise is the client running?,F1,I don't know,"[""NimbusBackup Enterprise version 9.1"", ""Version 9.1 of NimbusBackup Enterprise"", ""The client runs NimbusBackup Enterprise version 9.1.""]"
tech_02,baseline,4,10,For which devices are hardware replacements covered?,F4,I don't know,"[""Hardware replacements require an active warranty"", ""Only devices under active warranty are covered for replacement"", ""Hardware replacements are covered only for devices under active warranty.""]"
tech_02,baseline,4,15,Where is the storage cluster located?,F6,I don't know,"[""The Singapore region"", ""The storage cluster located in Singapore"", ""The storage cluster involved is located in the Singapore region.""]"
tech_02,baseline,4,20,What did the customer postpone until the stability issue is resolved?,F7,Future infrastructure changes were postponed until the stability issue is resolved.,"[""The customer postponed migration plans until the issue is resolved"", ""Migration plans have been delayed pending stability improvements"", ""The customer postponed migration plans until the stability issue is resolved.""]"
tech_02,baseline,4,25,What did support temporarily disable to reduce corruption incidents?,F8,Advanced compression was temporarily disabled to reduce corruption incidents.,"[""Archive compression was temporarily disabled"", ""Support disabled compression to reduce corruption incidents"", ""Support temporarily disabled archive compression to reduce corruption incidents.""]"
tech_02,rolling_summary,0,5,Which version of NimbusBackup Enterprise is the client running?,F1,I don't know,"[""NimbusBackup Enterprise version 9.1"", ""Version 9.1 of NimbusBackup Enterprise"", ""The client runs NimbusBackup Enterprise version 9.1.""]"
tech_02,rolling_summary,0,10,For which devices are hardware replacements covered?,F4,I don't know,"[""Hardware replacements require an active warranty"", ""Only devices under active warranty are covered for replacement"", ""Hardware replacements are covered only for devices under active warranty.""]"
